First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Seller Score,Motivated Seller Flags,Source,Public Records URL,Parcel Number,Appraised Value,Delinquent Taxes,Delinquent Amount,Homestead Exemption,Out-of-State Owner,Neighborhood,Violation Status,Violation Description,Violation Severity
,,,,OH,,"3722 Denison Ave, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,04/10/2026,CMP26013070,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10239&agencyCode=COC&IsToShowInspection=,015-23-028,,No,,No,No,Brooklyn Centre,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014168 : Build,Medium
,,,,OH,,"3549 E 106Th St, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,04/10/2026,CMP26013211,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09936&agencyCode=COC&IsToShowInspection=,135-07-127,,No,,No,No,Union-Miles,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013591 : Build,Medium
,,,,OH,,"3276 W 127Th St, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,04/10/2026,CMP26013110,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09934&agencyCode=COC&IsToShowInspection=,021-26-035,,No,,No,No,Jefferson,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013588 : Build,Medium
,,,,OH,,"3238 Marvin Ave, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,04/09/2026,CMP26012925,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10095&agencyCode=COC&IsToShowInspection=,015-09-158,,No,,No,No,Brooklyn Centre,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013879 : Build,Medium
,,,,OH,,"3701 W 117Th St, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,04/09/2026,CMP26012888,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=13322&agencyCode=COC&IsToShowInspection=,019-01-010,,No,,No,No,West Boulevard,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014246 : Build,Medium
,,,,OH,,"7705 Wade Park Ave, Cleveland, Oh, 44103",Cleveland,OH,44103,Code Violation,CODE,04/09/2026,CMP26012890,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10090&agencyCode=COC&IsToShowInspection=,106-18-056,,No,,No,No,Hough,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013874 : Build,Medium
,,,,OH,,"2906 E 119Th #4, Cleveland, Oh, 44120",Cleveland,OH,44120,Code Violation,CODE,04/08/2026,CMP26012696,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09937&agencyCode=COC&IsToShowInspection=,129-18-017,,No,,No,No,Buckeye-Shaker Square,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013592 : Build,Medium
,,,,OH,,"3100 Devonshire Rd, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,04/07/2026,CMP26012436,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09887&agencyCode=COC&IsToShowInspection=,014-18-022,,No,,No,No,Old Brooklyn,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013486 : Build,Medium
,,,,OH,,"6705 Guthrie Ave, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,04/07/2026,CMP26012483,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10062&agencyCode=COC&IsToShowInspection=,006-09-105,,No,,No,No,Detroit Shoreway,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013842 : Build,Medium
,,,,OH,,"17905 Nottingham Rd, Cleveland, Oh, 44119",Cleveland,OH,44119,Code Violation,CODE,04/06/2026,CMP26012347,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09567&agencyCode=COC&IsToShowInspection=,113-12-001,,No,,No,No,North Shore Collinwood,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012842 : Build,Medium
,,,,OH,,"1313 W 112Th St, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,04/04/2026,CMP26012126,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09318&agencyCode=COC&IsToShowInspection=,001-18-059,,No,,No,No,Edgewater,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012332 : Build,Medium
,,,,OH,,"463 E 148Th St, Cleveland, Oh, 44110",Cleveland,OH,44110,Code Violation,CODE,04/02/2026,CMP26011799,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=13387&agencyCode=COC&IsToShowInspection=,112-21-068,,No,,No,No,North Shore Collinwood,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014385 : Build,Medium
,,,,OH,,"17645 Lakeport Ave, Cleveland, Oh, 44119",Cleveland,OH,44119,Code Violation,CODE,04/02/2026,CMP26011825,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10048&agencyCode=COC&IsToShowInspection=,113-04-023,,No,,No,No,North Shore Collinwood,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013818 : Build,Medium
,,,,OH,,"4511 Germaine Ave, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,04/02/2026,CMP26011934,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09688&agencyCode=COC&IsToShowInspection=,011-12-061,,No,,No,No,Old Brooklyn,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013067 : Build,Medium
,,,,OH,,"10201 Nelson Ave, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,04/02/2026,CMP26012027,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09469&agencyCode=COC&IsToShowInspection=,136-03-046,,No,,No,No,Union-Miles,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012624 : Build,Medium
,,,,OH,,"3280 W 130Th St, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,04/01/2026,CMP26011688,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10096&agencyCode=COC&IsToShowInspection=,021-28-027,,No,,No,No,Jefferson,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013881 : Build,Medium
,,,,OH,,"15054 Rosemary Ave, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,04/01/2026,CMP26011593,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09104&agencyCode=COC&IsToShowInspection=,024-20-079,,No,,No,No,Kamm's,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011830 : Build,Medium
,,,,OH,,"3316 E 49Th St, Cleveland, Oh, 44127",Cleveland,OH,44127,Code Violation,CODE,04/01/2026,CMP26011686,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10092&agencyCode=COC&IsToShowInspection=,131-18-026,,No,,No,No,Broadway-Slavic Village,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013876 : Build,Medium
,,,,OH,,"9025 Lorain Ave, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,03/31/2026,CMP26011420,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09749&agencyCode=COC&IsToShowInspection=,017-03-024,,No,,No,No,West Boulevard,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013214 : Build,Medium
,,,,OH,,"15026 Merimeade Dr, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,03/31/2026,CMP26011387,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09270&agencyCode=COC&IsToShowInspection=,025-24-051,,No,,No,No,Kamm's,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012214 : Build,Medium
,,,,OH,,"10408 Union Ave, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,03/31/2026,CMP26011348,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10184&agencyCode=COC&IsToShowInspection=,135-07-011,,No,,No,No,Union-Miles,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014053 : Build,Medium
,,,,OH,,"3497 W 46Th St, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,03/31/2026,CMP26011495,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09102&agencyCode=COC&IsToShowInspection=,016-23-102,,No,,No,No,Stockyards,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011826 : Build,Medium
,,,,OH,,"3403 Fulton Rd, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,03/30/2026,CMP26011245,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09091&agencyCode=COC&IsToShowInspection=,015-08-148,,No,,No,No,Clark-Fulton,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011813 : Build,Medium
,,,,OH,,"2221 Schell Ave, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,03/30/2026,CMP26011287,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09273&agencyCode=COC&IsToShowInspection=,011-19-099,,No,,No,No,Old Brooklyn,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012220 : Build,Medium
,,,,OH,,"1038 Addison Rd, Cleveland, Oh, 44103",Cleveland,OH,44103,Code Violation,CODE,03/28/2026,CMP26011085,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09839&agencyCode=COC&IsToShowInspection=,105-21-012,,No,,No,No,St.Clair-Superior,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26013372 : Build,Medium
,,,,OH,,"3532 E 117Th St, Cleveland, Oh, 44105",Cleveland,OH,44105,Code Violation,CODE,03/27/2026,CMP26010823,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=08865&agencyCode=COC&IsToShowInspection=,137-01-083,,No,,No,No,Mount Pleasant,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011347 : Build,Medium
,,,,OH,,"9620 Fuller Ave, Cleveland, Oh, 44104",Cleveland,OH,44104,Code Violation,CODE,03/27/2026,CMP26010930,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=08989&agencyCode=COC&IsToShowInspection=,127-17-001,,No,,No,No,Kinsman,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011572 : Build,Medium
,,,,OH,,"1366 E 89Th St, Cleveland, Oh, 44106",Cleveland,OH,44106,Code Violation,CODE,03/26/2026,CMP26010743,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09631&agencyCode=COC&IsToShowInspection=,107-14-103,,No,,No,No,Hough,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012953 : Build,Medium
,,,,OH,,"7903 Superior Ave, Cleveland, Oh, 44103",Cleveland,OH,44103,Code Violation,CODE,03/26/2026,CMP26010745,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=08867&agencyCode=COC&IsToShowInspection=,107-08-030,,No,,No,No,St.Clair-Superior,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26011349 : Build,Medium
,,,,OH,,"5004 Detroit Ave, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,03/25/2026,CMP26010538,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=10238&agencyCode=COC&IsToShowInspection=,003-10-090,,No,,No,No,Detroit Shoreway,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014165 : Build,Medium
,,,,OH,,"3243 W 115Th St, Cleveland, Oh, 44111",Cleveland,OH,44111,Code Violation,CODE,03/24/2026,CMP26010304,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=09331&agencyCode=COC&IsToShowInspection=,005-09-057,,No,,No,No,West Boulevard,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26012357 : Build,Medium
,,,,OH,,"2014 Broadview Rd, Cleveland, Oh, 44109",Cleveland,OH,44109,Code Violation,CODE,03/24/2026,CMP26010374,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=08364&agencyCode=COC&IsToShowInspection=,009-26-003,,No,,No,No,Old Brooklyn,Open,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26010607 : Build,Medium
,,,,OH,,"9924 Denison Ave, Cleveland, Oh, 44102",Cleveland,OH,44102,Code Violation,CODE,03/23/2026,CMP26010064,,55,Code violation; Address found,Cleveland Code Enforcement,https://aca-prod.accela.com/COC/Cap/CapDetail.aspx?Module=BuildingHousing&TabName=BuildingHousing&capID1=26BCE&capID2=00000&capID3=13328&agencyCode=COC&IsToShowInspection=,017-01-054,,No,,No,No,West Boulevard,VN Created & Mailed,Accela Citizen Access City of Cleveland Permit Portal clevelandohio.gov Login Register for an Account | more more Message Bar Record V26014258 : Build,Medium
